date,price,sma10,signal,monthly_ret_bh,monthly_ret_timing,equity_bh,equity_timing,drawdown_bh_pct,drawdown_timing_pct
1997-06-30,35.01774028056377,36.90561751610009,0.0,-0.008259655653792386,0.00401832483615161,5.328125000000005,27.9446730577363,-49.5047,-0.5036
1997-07-31,33.28225696460621,36.30076563852671,0.0,-0.049560117302052786,0.004113959301397019,5.064062500000005,28.059636305386665,-52.0072,-0.0942
1997-08-31,33.27301474576383,35.715527803163276,0.0,-0.0002776920703487784,0.004185619455328027,5.062656250000003,28.177083265015924,-52.0206,0.0
1997-09-30,33.150812074403504,35.14887709680506,0.0,-0.0036727261504274633,0.004034270873583434,5.0440625000000034,28.290757251334504,-52.1968,0.0
1997-10-31,33.37467915302999,34.69703528673327,0.0,0.0067529892819528925,0.0040502141257032775,5.078125000000004,28.405340875980706,-51.874,0.0
1997-11-30,31.427651716902453,34.19425858170793,0.0,-0.05833846153846156,0.004185619455328249,4.781875000000004,28.524234823386436,-54.6816,0.0
1997-12-31,29.65109187275655,33.595978948644685,0.0,-0.05652855835838455,0.004201536297631314,4.511562500000003,28.64408043135905,-57.2433,0.0
1998-01-31,29.68806074812606,32.95005054288298,0.0,0.0012467964258502384,0.0041059935884706356,4.517187500000003,28.76169284195785,-57.19,0.0
1998-02-28,30.549640926876585,32.472433211372994,0.0,0.029021099965409913,0.004145815203788761,4.648281250000004,28.88093350542874,-55.9476,0.0
1998-03-31,30.396630859375,31.981157934240393,0.0,-0.005008571716696331,0.00409802718036012,4.6250000000000036,28.999288355928158,-56.1683,0.0
1998-04-30,31.65870718796189,31.645254624980204,0.0,0.04152027027027039,0.004034270873583212,4.817031250000004,29.11627934029712,-54.3484,0.0
1998-05-31,30.714973952834676,31.388526323803056,1.0,-0.029809594861980537,-0.029809594861980537,4.673437500000004,28.248334849274613,-55.7092,-2.981
1998-06-30,30.01872680004223,31.063097529230895,0.0,-0.02266800401203628,0.004058184707589341,4.5675000000000034,28.36297180977481,-56.7132,-2.5872
1998-07-31,30.075207026301204,30.755537024420665,0.0,0.0018814997263272293,0.004042242847743571,4.576093750000003,28.477621829713627,-56.6318,-2.1935
1998-08-31,29.17563105897646,30.335632215015313,0.0,-0.029910881961279667,0.003994400555316968,4.439218750000003,28.59137285816434,-57.929,-1.8028
1998-09-30,29.67779161607897,30.16064620493296,0.0,0.017211643377564867,0.0037628086026935126,4.515625000000003,28.69895672191786,-57.2048,-1.4333
1998-10-31,30.396630859375,30.23520010359481,0.0,0.02422145328719716,0.0032415779026344627,4.625000000000003,28.79198662585629,-56.1683,-1.1138
1998-11-30,30.19124821843328,30.28551885062553,1.0,-0.006756756756756688,-0.006756756756756688,4.593750000000003,28.59744617568159,-56.4644,-1.7819
1998-12-31,29.985865577491555,30.229141315687023,0.0,-0.006802721088435382,0.003586725245666944,4.562500000000003,28.700017357841503,-56.7606,-1.4297
1999-01-31,29.47240897513725,30.13671912726325,0.0,-0.017123287671232834,0.0035466588636137164,4.484375000000003,28.801806528789555,-57.501,-1.0801
1999-02-28,29.47240897513725,29.91808930598079,0.0,0.0,0.0036267740400885984,4.484375000000003,28.906264173015817,-57.501,-0.7213
1999-03-31,29.36971765466639,29.783563676163954,0.0,-0.0034843205574912606,0.0036267740400885984,4.468750000000003,29.011100661514448,-57.6491,-0.3612
1999-04-30,29.061643693253803,29.687855365485113,0.0,-0.010489510489510523,0.0035065748777711736,4.421875000000002,29.112830258270602,-58.0933,-0.0118
1999-05-31,28.34280444995777,29.514615107850773,0.0,-0.024734982332155542,0.0036748094004370735,4.312500000000002,29.219814360577022,-59.1299,0.0
1999-06-30,26.80243464289485,29.277295466242613,0.0,-0.05434782608695654,0.0037308187111868563,4.078125000000002,29.328828190730864,-61.3511,0.0
1999-07-31,26.28897804054054,28.93841410868877,0.0,-0.019157088122605304,0.0037148195588312394,4.000000000000002,29.43777949533139,-62.0915,0.0
1999-08-31,26.3916693610114,28.53791795885241,0.0,0.003906249999999778,0.003850723023569813,4.015625000000001,29.551136230596835,-61.9434,0.0
1999-09-30,27.213199924778294,28.24011312948691,0.0,0.031128404669260812,0.0038187639418889585,4.140625000000002,29.66398504407608,-60.7588,0.0
1999-10-31,31.937000666437925,28.435226638381543,0.0,0.17358490566037732,0.003962491756109854,4.859375000000002,29.781528340266597,-53.9471,0.0
1999-11-30,30.088556897962416,28.496841430664062,1.0,-0.05787781350482324,-0.05787781350482324,4.578125000000001,28.057838597100044,-56.6125,-5.7878
1999-12-31,29.061643693253803,28.45576490247572,1.0,-0.03412969283276446,-0.03412969283276446,4.421875000000001,27.10023318422974,-58.0933,-9.0032
2000-01-31,29.164335013724664,28.435226638381543,1.0,0.0035335689045936647,0.0035335689045936647,4.437500000000002,27.195993725516775,-57.9452,-8.6817
2000-02-29,30.807396141258447,28.609801883182012,1.0,0.05633802816901401,0.05633802816901401,4.687500000000001,28.728162386109272,-55.576,-3.537
2000-03-31,29.36971765466639,28.712493203652873,1.0,-0.046666666666666634,-0.046666666666666634,4.468750000000002,27.387514808090838,-57.6491,-8.0386
2000-04-30,28.753569731841218,28.907606712547512,1.0,-0.020979020979021046,-0.020979020979021046,4.375000000000001,26.81295156036865,-58.5376,-9.9678
2000-05-31,28.24011312948691,29.102720221442148,0.0,-0.017857142857142794,0.004701501791267715,4.296875000000001,26.939012700158898,-59.278,-9.5446
2000-06-30,29.36971765466639,29.400525050807648,0.0,0.040000000000000036,0.004622324722702409,4.468750000000002,27.06353356456804,-57.6491,-9.1264
2000-07-31,28.95895237278294,29.57510029560811,0.0,-0.013986013986014068,0.004835945490175408,4.406250000000001,27.194411337657826,-58.2414,-8.687
2000-08-31,28.185686729637357,29.199968901928052,0.0,-0.02670212765957425,0.004938622031196882,4.288593750000001,27.328714256615413,-59.3564,-8.236
2000-09-30,28.137421809016047,29.004855393033417,0.0,-0.0017123911538603487,0.0048675505653432705,4.281250000000001,27.461738155145305,-59.426,-7.7894
2000-10-31,27.726656527132604,28.8713566764213,0.0,-0.014598540145985273,0.004954408184481007,4.218750000000001,27.597794815421228,-60.0184,-7.3325
2000-11-30,27.315891245249155,28.686512299573746,0.0,-0.014814814814814947,0.005001750284811202,4.15625,27.735832093499422,-60.6107,-6.869
