date,price,sma10,signal,monthly_ret_bh,monthly_ret_timing,equity_bh,equity_timing,drawdown_bh_pct,drawdown_timing_pct
1963-01-31,2.2373846821,2.2031877692,1.0,-0.0021887180541856344,-0.0021887180541856344,0.9978112819458144,0.9978112819458144,0.0,0.0
1963-02-28,2.241719281,2.2086702767,1.0,0.0019373507718927208,0.0019373507718927208,0.9997443924030953,0.9997443924030953,0.0,0.0
1963-03-31,2.2399959748,2.2141642598,1.0,-0.0007687430835561226,-0.0007687430835561226,0.9989758458161114,0.9989758458161114,-0.0769,-0.0769
1963-04-30,2.2353288478,2.2208454627,1.0,-0.0020835425874431435,-0.0020835425874431435,0.9968944370975266,0.9968944370975266,-0.2851,-0.2851
1963-05-31,2.2458842839,2.2290283408,1.0,0.004722095399843695,0.004722095399843695,1.0016018677330745,1.0016018677330745,0.0,0.0
1963-06-30,2.2534267119,2.2351728084,1.0,0.003358333333333352,0.003358333333333352,1.0049655806722113,1.0049655806722113,0.0,0.0
1963-07-31,2.26099447,2.2407478384,1.0,0.003358333333333352,0.003358333333333352,1.0083405900806355,1.0083405900806355,0.0,0.0
1963-08-31,2.2655257346,2.2451425358,1.0,0.00200410247682159,0.00200410247682159,1.0103614079546959,1.0103614079546959,0.0,0.0
1963-09-30,2.2609242105,2.2483476625,1.0,-0.002031106514121528,-0.002031106514121528,1.008309256317382,1.008309256317382,-0.2031,-0.2031
1963-10-31,2.2473861539,2.248857035,1.0,-0.005987841875479294,-0.005987841875479294,1.0022716599289716,1.0022716599289716,-0.8007,-0.8007
1963-11-30,2.2551583643,2.2506344033,0.0,0.003458333333333341,0.0028870465787962374,1.0057378494195592,1.005165264895794,-0.4576,-0.5143
1963-12-31,2.2509019281,2.251552668,1.0,-0.0018874223282976388,-0.0018874223282976388,1.0038395973461507,1.0032680935312006,-0.6455,-0.7021
1964-01-31,2.26177219,2.2537302895,0.0,0.004829291669333768,0.0028870465787960153,1.0086874315509617,1.006164575248245,-0.1657,-0.4154
1964-02-29,2.2666279498,2.2568601997,1.0,0.002146882821470353,0.002146882821470353,1.0108529652699916,1.0083246926904175,0.0,-0.2016
1964-03-31,2.2594625796,2.2582180293,1.0,-0.0031612467370474295,-0.0031612467370474295,1.007657409631897,1.0051371295457656,-0.3161,-0.5171
1964-04-30,2.2674460141,2.2596199595,1.0,0.0035333333333333883,0.0035333333333333883,1.01121779914593,1.0086886140701607,0.0,-0.1656
1964-05-31,2.2936552469,2.2628860372,1.0,0.011558922509967706,0.011558922509967706,1.0229063873269577,1.0203479675968845,0.0,0.0
1964-06-30,2.3108732305,2.2674207868,1.0,0.007506787999481901,0.007506787999481901,1.030585128719937,1.0280075034753366,0.0,0.0
1964-07-31,2.3126774123,2.2725961069,1.0,0.0007807359135008074,0.0007807359135008074,1.0313897435418484,1.0288101058526482,0.0,0.0
1964-08-31,2.3114498103,2.2790024726,1.0,-0.0005308141797926158,-0.0005308141797926158,1.0308422672410837,1.0282639988601476,-0.0531,-0.0531
1964-09-30,2.3226290229,2.2857495384,1.0,0.004836450513490798,0.004836450513490798,1.0358278848538098,1.0332371468054389,0.0,0.0
1964-10-31,2.3369579348,2.2943551391,1.0,0.006169264112641626,0.006169264112641626,1.042218180650712,1.0396114596550738,0.0,0.0
1964-11-30,2.3357174444,2.3017496646,1.0,-0.0005308141797925048,-0.0005308141797925048,1.041664956461985,1.0390596191508141,-0.0531,-0.0531
1964-12-31,2.3407763604,2.3091645056,1.0,0.002165893850915701,0.002165893850915701,1.0439210921859006,1.0413101119906676,0.0,0.0
1965-01-31,2.3552452369,2.3187427713,1.0,0.0061812297536820715,0.0061812297536820715,1.0503738083014162,1.0477466890377143,0.0,0.0
1965-02-28,2.3571846848,2.3277166384,1.0,0.0008234589832567529,0.0008234589832567529,1.0512387480496397,1.0486094654609799,0.0,0.0
1965-03-31,2.3686019702,2.3352113107,1.0,0.004843610896984041,0.004843610896984041,1.0563305395050249,1.0536885216945673,0.0,0.0
1965-04-30,2.3737321106,2.3414971988,1.0,0.002165893850916367,0.002165893850916367,1.058618439325074,1.0559706991844866,0.0,0.0
1965-05-31,2.3788959205,2.3481190496,1.0,0.002175397062730511,0.002175397062730511,1.060921354768534,1.058267854741822,0.0,0.0
1965-06-30,2.3936146662,2.3563355352,1.0,0.00618721719463422,0.00618721719463422,1.0674855056169126,1.0648155878092094,0.0,0.0
1965-07-31,2.395611257,2.3636337586,1.0,0.0008341320662386131,0.0008341320662386131,1.0683759295073927,1.0657037846356316,0.0,0.0
1965-08-31,2.3849774561,2.3684357107,1.0,-0.004438867479916286,-0.004438867479916286,1.063633550337577,1.060973266762789,-0.4439,-0.4439
1965-09-30,2.3746093063,2.3723248969,1.0,-0.0043472736883676255,-0.0043472736883676255,1.0590096441901293,1.0563609255961295,-0.8767,-0.8767
1965-10-31,2.376944107,2.3759416716,1.0,0.0009832356998003,0.0009832356998003,1.06005090027873,1.0573995773700497,-0.7792,-0.7792
1965-11-30,2.3699997184,2.3774171197,1.0,-0.0029215615772318904,-0.0029215615772318904,1.0569538962985656,1.054310319393024,-1.0691,-1.0691
1965-12-31,2.3448588058,2.3761845318,0.0,-0.010607981276638534,0.0035787133767835044,1.0457417491563603,1.0580833938363168,-2.1186,-0.7151
1966-01-31,2.3325059908,2.3725749339,0.0,-0.005268042128135919,0.0037468150587982585,1.040232737566654,1.062047836629807,-2.6342,-0.3431
1966-02-28,2.2764526501,2.3628469878,0.0,-0.024031381224570048,0.0037947872834445118,1.0152345080879117,1.0660780822546594,-4.974,0.0
1966-03-31,2.3442280021,2.359380196,0.0,0.02977235303277448,0.0037468150587982585,1.04546042827376,1.070072479667106,-2.1449,0.0
1966-04-30,2.3262602521,2.3526447546,0.0,-0.007664676785460234,0.0037708043235686883,1.0374473119990528,1.0741075135999665,-2.8949,0.0
1966-05-31,2.3264717774,2.3457308066,0.0,9.092930907539376e-05,0.003786793663815402,1.037541646366335,1.0781749371267233,-2.8861,0.0
1966-06-30,2.3091465765,2.3381477187,0.0,-0.007446985209194956,0.0036748094004368514,1.029815089071921,1.082137024520992,-3.6093,0.0
1966-07-31,2.3067730469,2.3313640927,0.0,-0.0010278817384644645,0.003914607630530531,1.0287565609478688,1.0863731663744616,-3.7084,0.0
1966-08-31,2.2702038819,2.3206900702,0.0,-0.015852953121491264,0.004042242847743793,1.0124477314137357,1.0907645505362196,-5.2349,0.0
1966-09-30,2.3168222662,2.315372325,0.0,0.020534888831775344,0.004368495814748519,1.0332382330263,1.095529550910113,-3.2889,0.0
1966-10-31,2.3645700461,2.317343449,1.0,0.020609168239132947,0.020609168239132947,1.0545324136018435,1.1181075037357613,-1.2958,0.0
1966-11-30,2.3411768673,2.3182105367,1.0,-0.009893206078272265,-0.009893206078272265,1.0440997071178626,1.1070458357836408,-2.2723,-0.9893
1966-12-31,2.4383452622,2.3343997979,1.0,0.04150408123052851,0.04150408123052851,1.0874341061748534,1.1529927560779234,0.0,0.0
1967-01-31,2.479422719,2.3479192696,1.0,0.016846448036784478,0.016846448036784478,1.1057535083379553,1.172416588629979,0.0,0.0
1967-02-28,2.4189574757,2.3571889919,1.0,-0.024386823122454215,-0.024386823122454215,1.0787876931130844,1.1438250726572285,-2.4387,-2.4387
1967-03-31,2.4722507422,2.3717668884,1.0,0.022031502038585504,0.022031502038585504,1.1025550063731062,1.1690252570772615,-0.2893,-0.2893
1967-04-30,2.4033925624,2.381191487,1.0,-0.027852425587574947,-0.027852425587574947,1.071846175101891,1.1364650680945214,-3.0664,-3.0664
1967-05-31,2.4008917815,2.3906033605,1.0,-0.0010405211883719456,-0.0010405211883719456,1.070730896446022,1.1352825521113246,-3.1673,-3.1673
1967-06-30,2.3422628607,2.3978092583,1.0,-0.02441964327483781,-0.02441964327483781,1.0445840299114628,1.1075593571726186,-5.5319,-5.5319
1967-07-31,2.3579867959,2.4019257113,0.0,0.006713138605159763,0.0034424038441494,1.0515964672889948,1.1113720237613731,-4.8977,-5.2067
1967-08-31,2.3446984397,2.3999385507,0.0,-0.005635466760581576,0.0034905363507504727,1.0456702303520427,1.1152513082095192,-5.4337,-4.8759
