date,price,sma10,signal,monthly_ret_bh,monthly_ret_timing,equity_bh,equity_timing,drawdown_bh_pct,drawdown_timing_pct
1901-01-31,0.0049979274934454,0.00433108484896853,1.0,0.03277171276080271,0.03277171276080271,1.0327717127608027,1.0327717127608027,0.0,0.0
1901-02-28,0.0051430405862625,0.00441192148999121,1.0,0.029034653465343396,0.029034653465343396,1.0627578815496217,1.0627578815496217,0.0,0.0
1901-03-31,0.005345510862216,0.004532106098639681,1.0,0.03936781609196616,0.03936781609196616,1.1045963383807549,1.1045963383807549,0.0,0.0
1901-04-30,0.0058121279316766,0.0047098432550147906,1.0,0.08729138925875501,0.08729138925875501,1.2010180873281449,1.2010180873281449,0.0,0.0
1901-05-31,0.0055377238532316,0.00485863385515721,1.0,-0.04721232596231639,-0.04721232596231639,1.1443152299025705,1.1443152299025705,-4.721232596231656,-4.721232596231656
1901-06-30,0.0061078538963359,0.00505735373384538,1.0,0.1029538594221513,0.1029538594221513,1.2621268992165866,1.2621268992165866,0.0,0.0
1901-07-31,0.0057169332826943,0.0052250893216393805,1.0,-0.06400294117646033,-0.06400294117646033,1.1813470655287992,1.1813470655287992,-6.400294117646029,-6.400294117646029
1901-08-31,0.0058150571491363,0.0053863571026575505,1.0,0.01716372425388113,0.01716372425388113,1.201623380809667,1.201623380809667,-4.79377457563694,-4.79377457563694
1901-09-30,0.005805112244186,0.00551206215215414,1.0,-0.0017101990049706028,-0.0017101990049706028,1.199568365699457,1.199568365699457,-4.956596167624692,-4.956596167624692
1901-10-31,0.0057589555548528,0.00560402428540374,1.0,-0.007951041666666714,-0.007951041666666714,1.1900305476417654,1.1900305476417654,-5.712290231637725,-5.712290231637725
1901-11-30,0.0059020375700762,0.00569443529306682,1.0,0.024845132743355203,0.024845132743355203,1.2195970145665727,1.2195970145665727,-3.369699566375824,-3.369699566375824
1901-12-31,0.0058265577166635,0.005762787006106921,1.0,-0.012788778877889428,-0.012788778877889428,1.2039998580271467,1.2039998580271467,-4.605483111525463,-4.605483111525463
1902-01-31,0.005970743643891,0.005825310284274419,1.0,0.024746331236905172,0.024746331236905172,1.2337944373230734,1.2337944373230734,-2.244818798418721,-2.244818798418721
1902-02-28,0.0060419280947439,0.00584829030058115,1.0,0.011922208538585055,0.011922208538585055,1.2485039918985852,1.2485039918985852,-1.0793611424063048,-1.0793611424063048
1902-03-31,0.0060691315255734,0.00590143106781533,1.0,0.004502442002440432,0.004502442002440432,1.254125308711924,1.254125308711924,-0.6339767031056311,-0.6339767031056311
1902-04-30,0.0062963107140708,0.005920276749588819,1.0,0.03743191056910522,0.03743191056910522,1.30106961511008,1.30106961511008,0.0,0.0
1902-05-31,0.0063015205151923,0.00597873547283862,1.0,0.0008274371069167952,0.0008274371069167952,1.302146168388304,1.302146168388304,0.0,0.0
1902-06-30,0.0062844507935446,0.006025674837279451,1.0,-0.0027088258471184012,-0.0027088258471184012,1.2986188811906476,1.2986188811906476,-0.27088258471183657,-0.27088258471183657
1902-07-31,0.0064467181526193,0.00608983542812278,1.0,0.025820451843044268,0.025820451843044268,1.3321498074748988,1.3321498074748988,0.0,0.0
1902-08-31,0.0066395387429458,0.006177893746932081,1.0,0.029909883720937502,0.029909883720937502,1.3719942533153424,1.3719942533153424,0.0,0.0
1902-09-30,0.0066750987489539,0.006255199864819851,1.0,0.005355794639481548,0.005355794639481548,1.3793423727826482,1.3793423727826482,0.0,0.0
1902-10-31,0.0064845441644228,0.006320998509595779,1.0,-0.028547080979283268,-0.028547080979283268,1.339966174368665,1.339966174368665,-2.8547080979283352,-2.8547080979283352
1902-11-30,0.0062556052014494,0.006349484665351621,1.0,-0.03530532866588609,-0.03530532866588609,1.2926582281814094,1.2926582281814094,-6.28445455687441,-6.28445455687441
1902-12-31,0.006132239200814,0.00635851577595863,0.0,-0.019720873786410964,0.0,1.2671658784144781,1.2926582281814094,-8.132607000382956,-6.28445455687441
1903-01-31,0.0064656209876765,0.0063981647221689406,0.0,0.05436542443064618,0.0,1.336055889218514,1.2926582281814094,-3.1381971886217954,-6.28445455687441
1903-02-28,0.0064486353580723,0.00641339718656909,1.0,-0.00262706855792727,-0.00262706855792727,1.3325459788003144,1.289262326394008,-3.3926597852517157,-6.530651719697057
1903-03-31,0.0062170033409002,0.00640494546913988,1.0,-0.03591954022987931,-0.03591954022987931,1.2846815399066327,1.2429526163942308,-6.862751028597,-9.888027735511983
1903-04-30,0.0059846800302042,0.00637496839280584,0.0,-0.037369018151815925,0.0,1.2366742521225589,1.2429526163942308,-10.343198576019558,-9.888027735511983
1903-05-31,0.0058906175914929,0.0063193583366932,0.0,-0.015717204301077925,0.0,1.2172371902480659,1.2429526163942308,-11.752352840981436,-9.888027735511983
1903-06-30,0.0055870440971945,0.00621410887211807,0.0,-0.05153508771929349,0.0,1.1545067648734455,1.2429526163942308,-16.300203078342715,-9.888027735511983
1903-07-31,0.0053524154800069,0.00608184054522337,0.0,-0.04199512534819938,0.0,1.106023108567241,1.2429526163942308,-19.81518654168655,-9.888027735511983
1903-08-31,0.0052028669078301,0.0059536728195641,0.0,-0.027940389294406454,0.0,1.0751203923452626,1.2429526163942308,-22.055581445211196,-9.888027735511983
1903-09-30,0.0050998689769624,0.0058380991971154,0.0,-0.019796380090501997,0.0,1.0538369004153463,1.2429526163942308,-23.59859878085496,-9.888027735511983
1903-10-31,0.0049571133709909,0.00572058661413309,0.0,-0.02799201442554089,0.0,1.0243378826967524,1.2429526163942308,-25.737227905912818,-9.888027735511983
1903-11-30,0.0049959348539003,0.005573618000755469,0.0,0.007831469648562628,0.0,1.032359953734965,1.2429526163942308,-25.155641260239843,-9.888027735511983
1903-12-31,0.0052498418402384,0.00545373864897208,0.0,0.05082271762208346,0.0,1.0848272921479842,1.2429526163942308,-21.351847550403104,-9.888027735511983
1904-01-31,0.0053608249883247,0.00536812081371453,0.0,0.02114028411973279,0.0,1.107760849324833,1.2429526163942308,-19.68920326212657,-9.888027735511983
1904-02-29,0.0052393303431614,0.00529358584501025,0.0,-0.022663423153694184,0.0,1.0826551964434887,1.2429526163942308,-21.509320832407308,-9.888027735511983
1904-03-31,0.0052460474333449,0.00522912882919545,0.0,0.001282051282043728,0.0,1.0840432159261004,1.2429526163942308,-21.408691756552013,-9.888027735511983
1904-04-30,0.0053982948001509,0.00521025389949109,1.0,0.029021347736638115,0.029021347736638115,1.115503611057035,1.2790247764947718,-19.127866070941607,-7.272856853190001
1904-05-31,0.0053070563010625,0.00520571798159665,1.0,-0.016901355421687914,-0.016901355421687914,1.096650088052384,1.2574075241540887,-20.494714750186958,-8.840071256751965
1904-06-30,0.0053376739335686,0.005219198684170499,1.0,0.005769230769225198,0.005769230769225198,1.1029769154834492,1.2646617983318937,-20.036030412207715,-8.314148590926045
1904-07-31,0.0055813744151208,0.005267349227986341,1.0,0.04565668202764672,0.04565668202764672,1.1533351817975117,1.322402059930845,-16.385140879069468,-4.12807682670788
1904-08-31,0.0057928917668187,0.0053509270675691206,1.0,0.037897000983282414,0.037897000983282414,1.1970431263161463,1.372517132096339,-13.216388480746536,-0.49481845994045187
1904-09-30,0.006071104828373,0.00545844406501639,1.0,0.048026628625773116,0.048026628625773116,1.254533071992766,1.4384345026820409,-9.048464199507997,0.0
1904-10-31,0.0064496296441011,0.00557842284540266,1.0,0.062348588342451716,0.062348588342451716,1.3327514380604344,1.5281188633473428,-3.377764334769363,0.0
1904-11-30,0.0068208855836039,0.00572442890493058,1.0,0.05756236559138794,0.05756236559138794,1.4094677635805173,1.6160810000264387,0.0,0.0
1904-12-31,0.0069092426285976,0.0058914201334742,1.0,0.012953896368837148,0.012953896368837148,1.427725862925156,1.637015545824428,0.0,0.0
1905-01-31,0.0070817433862249,0.0060749897287622,1.0,0.024966666666663695,0.024966666666663695,1.463371418636183,1.677886367285173,0.0,0.0
1905-02-28,0.0074144999188242,0.0062766102406295295,1.0,0.04698793989719574,0.04698793989719574,1.532132226902334,1.7567267910654927,0.0,0.0
1905-03-31,0.0076472562372986,0.006510630234253139,1.0,0.03139204545453844,0.03139204545453844,1.5802289914116154,1.8118740383418261,0.0,0.0
1905-04-30,0.0075766071380087,0.00673452355469715,1.0,-0.009238489871088329,-0.009238489871088329,1.565630061880459,1.7951350583909174,-0.9238489871088357,-0.9238489871088282
1905-05-31,0.0072261890578758,0.0068990050189726496,1.0,-0.04624999999999968,-0.04624999999999968,1.4932196715184882,1.712110061940338,-5.506120971455027,-5.506120971455014
1905-06-30,0.0073338734438363,0.00705310318667441,1.0,0.014901960784313495,0.014901960784313495,1.5154715725058223,1.7376238589418014,-4.09797689181398,-4.097976891813977
1905-07-31,0.0075869844617134,0.007204691150008449,1.0,0.034512596899231474,0.034512596899231474,1.5677744319999602,1.7975937707479468,-0.788149026460371,-0.7881490264603729
1905-08-31,0.0078922957219995,0.00734895775779829,1.0,0.040241450582482186,0.040241450582482186,1.6308639493297656,1.869931551640878,0.0,0.0
1905-09-30,0.0079412651293326,0.00746099571237116,1.0,0.006204710144932735,0.006204710144932735,1.640982987421177,1.881533934909674,0.0,0.0
1905-10-31,0.0080765376547886,0.00757772521499026,1.0,0.017034127843981173,0.017034127843981173,1.6689357014187076,1.9135842244997145,0.0,0.0
1905-11-30,0.0080570006597672,0.00767525094234449,1.0,-0.002418981481478899,-0.002418981481478899,1.6648985768631968,1.9089552996973995,-0.2418981481478906,-0.2418981481478929
1905-12-31,0.0082798446629778,0.007761785416759851,1.0,0.02765843179377847,0.02765843179377847,1.7109470605949264,1.961754009651452,0.0,0.0
1906-01-31,0.0085905413497634,0.00785611392800633,1.0,0.037524458420680196,0.037524458420680196,1.7751494224302058,2.035367766418221,0.0,0.0
1906-02-28,0.0085543992799003,0.00795389314219549,1.0,-0.004207193515702756,-0.004207193515702756,1.767681025290754,2.0268045803492756,-0.4207193515702725,-0.4207193515702805
1906-03-31,0.0083701814552715,0.008068292381935061,1.0,-0.021534863945577576,-0.021534863945577576,1.7296142549119384,1.9831576194671805,-2.565145612132698,-2.565145612132699
1906-04-30,0.008282138411669,0.00816311887871833,1.0,-0.010518654114368142,-0.010518654114368142,1.711421040813239,1.9622974704137315,-3.5900291441225045,-3.5900291441225014
1906-05-31,0.0080888592395452,0.008213306356501509,1.0,-0.023336868151283552,-0.023336868151283552,1.6714818336324482,1.916503593073089,-5.839935922455202,-5.839935922455208
1906-06-30,0.0082213972835482,0.00824621651265638,0.0,0.016385257806816877,0.0,1.6988694943959268,1.916503593073089,-4.297098997438233,-5.839935922455208
1906-07-31,0.0080365484478504,0.00825574484450816,0.0,-0.022483870967736963,0.0,1.6606723318929042,1.916503593073089,-6.448870674817941,-5.839935922455208
1906-08-31,0.0086587082834006,0.008313961907369358,0.0,0.07741629874907474,0.0,1.789235437263048,1.916503593073089,0.0,-5.839935922455208
1906-09-30,0.0089540432075069,0.00840366616214333,1.0,0.034108427543688036,0.034108427543688036,1.8502634445335335,1.98187251701464,0.0,-2.6282841993572537
1906-10-31,0.0087151124948984,0.00844719294533539,1.0,-0.0266841143237041,-0.0266841143237041,1.8008908032506301,1.9289880041956142,-2.668411432370414,-5.226562195676829
1906-11-30,0.008923675079116,0.00848050631827065,1.0,0.023931140801646045,0.023931140801646045,1.8439881746316102,1.9751508877287056,-0.3391554819105953,-2.9585257113255286
1906-12-31,0.0088727511192822,0.00851234150220884,1.0,-0.005706612957365076,-0.005706612957365076,1.8334652478210294,1.9638794660800418,-0.9078813485794784,-3.51230384590309
1907-01-31,0.0086505791745466,0.008540381274136349,1.0,-0.025039803523033366,-0.025039803523033366,1.7875556382492812,1.9147043101064778,-3.3891285302921537,-5.928336799991825
1907-02-28,0.0084097851152886,0.00855314594449831,1.0,-0.02783559972105809,-0.02783559972105809,1.7377979550238538,1.8614073673461693,-6.078350077225527,-8.546877961921439
1907-03-31,0.0076143671746687,0.00850569673801066,0.0,-0.09458243340532757,0.0,1.5734327956708958,1.8614073673461693,-14.961688276364828,-8.546877961921439
1907-04-30,0.0076822505498895,0.008451782064644791,0.0,0.008915169660669076,0.0,1.5874602159939626,1.8614073673461693,-14.203557299691763,-8.546877961921439
1907-05-31,0.007448509607205,0.008392978180580251,0.0,-0.03042610250297839,0.0,1.53915998874273,1.8614073673461693,-16.81400865968225,-8.546877961921439
1907-06-30,0.0072416065625604,0.00825126800849623,0.0,-0.0277777777777799,0.0,1.4964055446109843,1.8614073673461693,-19.124730641357925,-8.546877961921439
