Date,EFA
2003-07-07,19.54859161376953
2003-07-08,19.456523895263672
2003-07-09,19.35576057434082
2003-07-10,19.256746292114258
2003-07-11,19.215055465698242
2003-07-14,19.42177963256836
2003-07-15,19.239376068115234
2003-07-16,19.095182418823242
2003-07-17,18.796388626098633
2003-07-18,19.091705322265625
2003-07-21,18.94578742980957
2003-07-22,18.900625228881836
2003-07-23,19.180301666259766
2003-07-24,19.211578369140625
2003-07-25,19.453046798706055
2003-07-28,19.503427505493164
2003-07-29,19.42177963256836
2003-07-30,19.260215759277344
2003-07-31,19.10039520263672
2003-08-01,19.096925735473633
2003-08-04,19.152515411376953
2003-08-05,18.973581314086914
2003-08-06,18.944049835205078
2003-08-07,19.056964874267578
2003-08-08,19.116029739379883
2003-08-11,19.3001766204834
2003-08-12,19.381818771362305
2003-08-13,19.395715713500977
2003-08-14,19.671932220458984
2003-08-15,19.62676429748535
2003-08-18,19.89950180053711
2003-08-19,19.856075286865234
2003-08-20,19.819591522216797
2003-08-21,19.856075286865234
2003-08-22,19.741422653198242
2003-08-25,19.661500930786133
2003-08-26,19.55901527404785
2003-08-27,19.593759536743164
2003-08-28,19.70841407775879
2003-08-29,19.729259490966797
2003-09-02,20.02804946899414
2003-09-03,20.290372848510742
2003-09-04,20.266050338745117
2003-09-05,20.306005477905273
2003-09-08,20.39634132385254
2003-09-09,20.436296463012695
2003-09-10,20.229572296142578
2003-09-11,20.342491149902344
2003-09-12,20.429349899291992
2003-09-15,20.488412857055664
2003-09-16,20.691659927368164
2003-09-17,20.827159881591797
2003-09-18,21.04604721069336
2003-09-19,20.967876434326172
2003-09-22,20.731616973876953
2003-09-23,20.778518676757812
2003-09-24,20.677762985229492
2003-09-25,20.411975860595703
2003-09-26,20.325115203857422
2003-09-29,20.585695266723633
2003-09-30,20.325115203857422
2003-10-01,20.992197036743164
2003-10-02,20.959192276000977
2003-10-03,21.264936447143555
2003-10-06,21.4872989654541
2003-10-07,21.454288482666016
2003-10-08,21.365694046020508
2003-10-09,21.513355255126953
2003-10-10,21.603687286376953
2003-10-13,21.81736183166504
2003-10-14,21.932022094726562
2003-10-15,21.723554611206055
2003-10-16,21.85384178161621
2003-10-17,21.740922927856445
2003-10-20,21.973709106445312
2003-10-21,21.899005889892578
2003-10-22,21.68533706665039
2003-10-23,21.410858154296875
2003-10-24,21.452550888061523
2003-10-27,21.548099517822266
2003-10-28,21.80172348022461
2003-10-29,21.775671005249023
2003-10-30,21.799991607666016
2003-10-31,21.645376205444336
2003-11-03,21.754825592041016
2003-11-04,21.874691009521484
2003-11-05,21.749610900878906
2003-11-06,21.55852699279785
2003-11-07,21.758298873901367
2003-11-10,21.577627182006836
2003-11-11,21.4959716796875
2003-11-12,21.94417953491211
2003-11-13,22.06925392150879
2003-11-14,21.91985511779785
2003-11-17,21.54288101196289
2003-11-18,21.628013610839844
2003-11-19,21.680133819580078
2003-11-20,21.541147232055664
2003-11-21,21.773935317993164
2003-11-24,21.937232971191406
2003-11-25,21.971965789794922
2003-11-26,22.157846450805664
2003-11-28,22.192598342895508
2003-12-01,22.632097244262695
2003-12-02,22.685956954956055
2003-12-03,22.73111915588379
2003-12-04,22.78323745727539
2003-12-05,22.619949340820312
2003-12-08,22.809293746948242
2003-12-09,22.713756561279297
2003-12-10,22.550453186035156
2003-12-11,22.800609588623047
2003-12-12,22.87531089782715
2003-12-15,22.72243881225586
2003-12-16,23.01358985900879
2003-12-17,22.959545135498047
2003-12-18,23.301267623901367
2003-12-19,23.17050552368164
2003-12-22,23.32364273071289
2003-12-23,23.373046875
2003-12-24,23.42950439453125
2003-12-26,23.387157440185547
2003-12-29,23.780588150024414
2003-12-30,23.826457977294922
2003-12-31,24.131677627563477
2004-01-02,24.196956634521484
2004-01-05,24.6627254486084
2004-01-06,24.69977569580078
2004-01-07,24.452774047851562
2004-01-08,24.80387306213379
2004-01-09,24.646848678588867
2004-01-12,24.639785766601562
2004-01-13,24.49687957763672
2004-01-14,24.708595275878906
2004-01-15,24.558637619018555
2004-01-16,24.47042465209961
2004-01-20,24.735061645507812
2004-01-21,25.034988403320312
2004-01-22,25.05086898803711
2004-01-23,24.78268814086914
2004-01-26,24.862085342407227
