Date,BIL
2008-01-09,72.53546905517578
2008-01-10,72.56719207763672
2008-01-11,72.59886932373047
2008-01-14,72.66226959228516
2008-01-15,72.64639282226562
2008-01-16,72.64639282226562
2008-01-17,72.61473083496094
2008-01-18,72.66226959228516
2008-01-22,72.69393920898438
2008-01-23,72.7731704711914
2008-01-24,72.80493927001953
2008-01-25,72.72563934326172
2008-01-28,72.75733184814453
2008-01-29,72.82073974609375
2008-01-30,72.85245513916016
2008-01-31,72.85245513916016
2008-02-01,72.8444595336914
2008-02-04,72.86035919189453
2008-02-05,72.81275939941406
2008-02-06,72.87625885009766
2008-02-07,72.86035919189453
2008-02-08,72.86035919189453
2008-02-11,72.87625885009766
2008-02-12,72.86035919189453
2008-02-13,72.87625885009766
2008-02-14,72.89213562011719
2008-02-15,72.89213562011719
2008-02-19,72.89213562011719
2008-02-20,72.86035919189453
2008-02-21,72.92395782470703
2008-02-22,72.92395782470703
2008-02-25,72.89213562011719
2008-02-26,72.9398193359375
2008-02-27,72.9556884765625
2008-02-28,72.9556884765625
2008-02-29,72.97159576416016
2008-03-03,72.99867248535156
2008-03-04,72.99867248535156
2008-03-05,72.98275756835938
2008-03-06,73.01457977294922
2008-03-07,73.01457977294922
2008-03-10,73.01457977294922
2008-03-11,73.01457977294922
2008-03-12,73.03050231933594
2008-03-13,73.01457977294922
2008-03-14,73.11007690429688
2008-03-17,73.09416961669922
2008-03-18,73.17372131347656
2008-03-19,73.18965911865234
2008-03-20,73.17372131347656
2008-03-24,73.11007690429688
2008-03-25,73.06231689453125
2008-03-26,73.11007690429688
2008-03-27,73.12602996826172
2008-03-28,73.06231689453125
2008-03-31,73.14192199707031
2008-04-01,73.09410095214844
2008-04-02,73.09410095214844
2008-04-03,73.09410095214844
2008-04-04,73.12598419189453
2008-04-07,73.09410095214844
2008-04-08,73.14192962646484
2008-04-09,73.14192962646484
2008-04-10,73.14192962646484
2008-04-11,73.14192962646484
2008-04-14,73.17378234863281
2008-04-15,73.17378234863281
2008-04-16,73.12598419189453
2008-04-17,73.12598419189453
2008-04-18,73.0781478881836
2008-04-21,73.11004638671875
2008-04-22,73.12598419189453
2008-04-23,73.12598419189453
2008-04-24,73.14192962646484
2008-04-25,73.14192962646484
2008-04-28,73.09410095214844
2008-04-29,73.17378234863281
2008-04-30,73.09410095214844
2008-05-01,73.14836120605469
2008-05-02,73.1004867553711
2008-05-05,73.11640167236328
2008-05-06,73.0844955444336
2008-05-07,73.13236236572266
2008-05-08,73.1004867553711
2008-05-09,73.13236236572266
2008-05-12,73.13236236572266
2008-05-13,73.1004867553711
2008-05-14,73.1004867553711
2008-05-15,73.1004867553711
2008-05-16,73.11640167236328
2008-05-19,73.11640167236328
2008-05-20,73.0844955444336
2008-05-21,73.0844955444336
2008-05-22,73.13236236572266
2008-05-23,73.13236236572266
2008-05-27,73.13236236572266
2008-05-28,73.16431427001953
2008-05-29,73.13236236572266
2008-05-30,73.16431427001953
2008-06-02,73.22342681884766
2008-06-03,73.22342681884766
2008-06-04,73.20743560791016
2008-06-05,73.15955352783203
2008-06-06,73.17549133300781
2008-06-09,73.20743560791016
2008-06-10,73.25537109375
2008-06-11,73.30331420898438
2008-06-12,73.25537109375
2008-06-13,73.30331420898438
2008-06-16,73.30331420898438
2008-06-17,73.2873306274414
2008-06-18,73.31929779052734
2008-06-19,73.30331420898438
2008-06-20,73.33527374267578
2008-06-23,73.33527374267578
2008-06-24,73.33527374267578
2008-06-25,73.35121154785156
2008-06-26,73.35121154785156
2008-06-27,73.38319396972656
2008-06-30,73.33527374267578
2008-07-01,73.36091613769531
2008-07-02,73.36091613769531
2008-07-03,73.36091613769531
2008-07-07,73.34485626220703
2008-07-08,73.31285858154297
2008-07-09,73.328857421875
2008-07-10,73.39285278320312
2008-07-11,73.44081115722656
2008-07-14,73.44081115722656
2008-07-15,73.45686340332031
2008-07-16,73.47286987304688
2008-07-17,73.36091613769531
2008-07-18,73.45686340332031
2008-07-21,73.39285278320312
2008-07-22,73.42484283447266
2008-07-23,73.45686340332031
2008-07-24,73.44081115722656
2008-07-25,73.45686340332031
2008-07-28,73.45686340332031
2008-07-29,73.45686340332031
2008-07-30,73.47286987304688
2008-07-31,73.47286987304688
2008-08-01,73.45042419433594
2008-08-04,73.46648406982422
2008-08-05,73.482421875
2008-08-06,73.45042419433594
2008-08-07,73.49844360351562
2008-08-08,73.482421875
2008-08-11,73.49844360351562
2008-08-12,73.45042419433594
2008-08-13,73.51446533203125
2008-08-14,73.49844360351562
2008-08-15,73.51446533203125
2008-08-18,73.46648406982422
2008-08-19,73.5304946899414
2008-08-20,73.5304946899414
2008-08-21,73.5465087890625
2008-08-22,73.56255340576172
2008-08-25,73.5465087890625
2008-08-26,73.56255340576172
2008-08-27,73.56255340576172
2008-08-28,73.56255340576172
2008-08-29,73.5304946899414
2008-09-02,73.58349609375
2008-09-03,73.58349609375
2008-09-04,73.58349609375
2008-09-05,73.59949493408203
2008-09-08,73.59949493408203
2008-09-09,73.58349609375
2008-09-10,73.61550903320312
2008-09-11,73.59949493408203
2008-09-12,73.63156127929688
2008-09-15,73.71177673339844
2008-09-16,73.74386596679688
2008-09-17,74.06468200683594
2008-09-18,73.85614013671875
2008-09-19,73.59949493408203
2008-09-22,73.63156127929688
2008-09-23,73.87220764160156
2008-09-24,73.64757537841797
2008-09-25,73.72782135009766
2008-09-26,73.85614013671875
2008-09-29,74.17696380615234
2008-09-30,73.9042739868164
2008-10-01,73.89305114746094
2008-10-02,73.8609390258789
2008-10-03,73.8609390258789
2008-10-06,73.8448486328125
2008-10-07,73.82878112792969
2008-10-08,73.76449584960938
2008-10-09,73.87701416015625
2008-10-10,73.94121551513672
2008-10-13,73.65206909179688
2008-10-14,73.78060150146484
2008-10-15,73.79668426513672
2008-10-16,73.76449584960938
2008-10-17,73.60391235351562
2008-10-20,73.78060150146484
2008-10-21,73.78060150146484
2008-10-22,73.68425750732422
2008-10-23,73.78060150146484
2008-10-24,73.70027923583984
2008-10-27,73.81271362304688
2008-10-28,73.79668426513672
2008-10-29,73.71631622314453
2008-10-30,73.81271362304688
2008-10-31,73.73239135742188
2008-11-03,73.71148681640625
2008-11-04,73.7436752319336
2008-11-05,73.77582550048828
2008-11-06,73.88838958740234
2008-11-07,73.88838958740234
2008-11-10,73.872314453125
2008-11-11,73.872314453125
2008-11-12,73.88838958740234
2008-11-13,73.88838958740234
2008-11-14,73.88838958740234
2008-11-17,73.92056274414062
2008-11-18,73.8401107788086
2008-11-19,73.82402038574219
2008-11-20,73.872314453125
2008-11-21,73.85623168945312
2008-11-24,73.872314453125
2008-11-25,73.88838958740234
2008-11-26,73.92056274414062
2008-11-28,73.69540405273438
2008-12-01,73.89815521240234
2008-12-02,73.96248626708984
2008-12-03,73.84984588623047
2008-12-04,73.81768035888672
2008-12-05,73.81768035888672
2008-12-08,73.8337631225586
2008-12-09,73.80160522460938
2008-12-10,73.84984588623047
2008-12-11,73.7694091796875
2008-12-12,73.80160522460938
2008-12-15,73.7855453491211
2008-12-16,73.8337631225586
2008-12-17,73.7855453491211
2008-12-18,73.73723602294922
2008-12-19,73.7855453491211
2008-12-22,73.88203430175781
2008-12-23,73.80160522460938
2008-12-24,73.88203430175781
2008-12-26,73.88203430175781
2008-12-29,73.62125396728516
2008-12-30,73.87883758544922
2008-12-31,73.71784210205078
2009-01-02,73.73395538330078
2009-01-05,73.73395538330078
2009-01-06,73.75008392333984
2009-01-07,73.86273956298828
2009-01-08,73.78224182128906
2009-01-09,73.83058166503906
2009-01-12,73.79834747314453
2009-01-13,73.89490509033203
2009-01-14,73.91104125976562
2009-01-15,73.92711639404297
2009-01-16,73.87883758544922
2009-01-20,73.75008392333984
2009-01-21,73.87883758544922
2009-01-22,73.89490509033203
2009-01-23,73.87883758544922
2009-01-26,73.86273956298828
2009-01-27,73.83058166503906
2009-01-28,73.79834747314453
2009-01-29,73.79834747314453
2009-01-30,73.86273956298828
2009-02-02,73.90780639648438
2009-02-03,73.8434066772461
2009-02-04,73.89170837402344
2009-02-05,73.85954284667969
2009-02-06,73.74678802490234
2009-02-09,73.8434066772461
2009-02-10,73.8272933959961
2009-02-11,73.81121826171875
2009-02-12,73.81121826171875
2009-02-13,73.87560272216797
2009-02-17,73.87560272216797
2009-02-18,73.89170837402344
2009-02-19,73.89170837402344
2009-02-20,73.89170837402344
2009-02-23,73.87560272216797
2009-02-24,73.8272933959961
2009-02-25,73.79509735107422
2009-02-26,73.81121826171875
2009-02-27,73.85954284667969
2009-03-02,73.90299987792969
2009-03-03,73.88689422607422
2009-03-04,73.88689422607422
2009-03-05,73.90299987792969
2009-03-06,73.88689422607422
2009-03-09,73.88689422607422
2009-03-10,73.88689422607422
2009-03-11,73.88689422607422
2009-03-12,73.85467529296875
2009-03-13,73.83856964111328
2009-03-16,73.8224868774414
2009-03-17,73.87078857421875
2009-03-18,73.88689422607422
2009-03-19,73.83856964111328
2009-03-20,73.87078857421875
2009-03-23,73.88689422607422
2009-03-24,73.87078857421875
2009-03-25,73.90299987792969
2009-03-26,73.88689422607422
2009-03-27,73.90299987792969
2009-03-30,73.88689422607422
2009-03-31,73.85467529296875
2009-04-01,73.86758422851562
2009-04-02,73.81922912597656
2009-04-03,73.86758422851562
2009-04-06,73.85144805908203
2009-04-07,73.85144805908203
2009-04-08,73.88365936279297
2009-04-09,73.83537292480469
2009-04-13,73.88365936279297
2009-04-14,73.85144805908203
2009-04-15,73.85144805908203
2009-04-16,73.89978790283203
2009-04-17,73.81922912597656
2009-04-20,73.85144805908203
2009-04-21,73.83537292480469
2009-04-22,73.88365936279297
2009-04-23,73.91588592529297
2009-04-24,73.91588592529297
2009-04-27,73.89978790283203
2009-04-28,73.91588592529297
2009-04-29,73.89978790283203
2009-04-30,73.89978790283203
2009-05-01,73.92395782470703
2009-05-04,73.8272933959961
2009-05-05,73.84342193603516
2009-05-06,73.8272933959961
2009-05-07,73.8272933959961
2009-05-08,73.84342193603516
2009-05-11,73.8272933959961
2009-05-12,73.89176177978516
2009-05-13,73.84342193603516
2009-05-14,73.85948944091797
2009-05-15,73.85948944091797
2009-05-18,73.90784454345703
2009-05-19,73.89176177978516
2009-05-20,73.8272933959961
2009-05-21,73.87564086914062
2009-05-22,73.89176177978516
2009-05-26,73.90784454345703
2009-05-27,73.90784454345703
2009-05-28,73.89176177978516
2009-05-29,73.90784454345703
2009-06-01,73.84982299804688
2009-06-02,73.84982299804688
2009-06-03,73.882080078125
2009-06-04,73.882080078125
2009-06-05,73.86592864990234
2009-06-08,73.882080078125
2009-06-09,73.86592864990234
2009-06-10,73.882080078125
2009-06-11,73.83372497558594
2009-06-12,73.8982162475586
2009-06-15,73.8982162475586
2009-06-16,73.91426849365234
2009-06-17,73.91426849365234
2009-06-18,73.8982162475586
2009-06-19,73.91426849365234
2009-06-22,73.91426849365234
2009-06-23,73.91426849365234
2009-06-24,73.91426849365234
2009-06-25,73.91426849365234
2009-06-26,73.91426849365234
2009-06-29,73.91426849365234
2009-06-30,73.8982162475586
2009-07-01,73.89981079101562
2009-07-02,73.91590118408203
2009-07-06,73.89981079101562
2009-07-07,73.89981079101562
2009-07-08,73.91590118408203
2009-07-09,73.89981079101562
2009-07-10,73.89981079101562
2009-07-13,73.91590118408203
2009-07-14,73.91590118408203
2009-07-15,73.88365173339844
2009-07-16,73.91590118408203
2009-07-17,73.91590118408203
2009-07-20,73.88365173339844
2009-07-21,73.88365173339844
2009-07-22,73.89981079101562
2009-07-23,73.88365173339844
2009-07-24,73.86756134033203
2009-07-27,73.86756134033203
2009-07-28,73.88365173339844
2009-07-29,73.88365173339844
2009-07-30,73.89981079101562
2009-07-31,73.8514633178711
2009-08-03,73.87079620361328
2009-08-04,73.88690185546875
2009-08-05,73.87079620361328
2009-08-06,73.87079620361328
2009-08-07,73.87079620361328
2009-08-10,73.87079620361328
2009-08-11,73.87079620361328
2009-08-12,73.90300750732422
2009-08-13,73.87079620361328
2009-08-14,73.90300750732422
2009-08-17,73.87079620361328
2009-08-18,73.90300750732422
2009-08-19,73.87079620361328
2009-08-20,73.88690185546875
2009-08-21,73.87079620361328
2009-08-24,73.87079620361328
2009-08-25,73.87079620361328
2009-08-26,73.88690185546875
2009-08-27,73.88690185546875
2009-08-28,73.90300750732422
2009-08-31,73.90300750732422
2009-09-01,73.85792541503906
2009-09-02,73.92237091064453
2009-09-03,73.92237091064453
2009-09-04,73.92237091064453
2009-09-08,73.92237091064453
2009-09-09,73.87403106689453
2009-09-10,73.89012908935547
2009-09-11,73.87403106689453
2009-09-14,73.87403106689453
2009-09-15,73.87403106689453
2009-09-16,73.87403106689453
2009-09-17,73.89012908935547
2009-09-18,73.87403106689453
2009-09-21,73.92237091064453
2009-09-22,73.87403106689453
2009-09-23,73.90623474121094
2009-09-24,73.87403106689453
2009-09-25,73.90623474121094
2009-09-28,73.92237091064453
2009-09-29,73.92237091064453
2009-09-30,73.92237091064453
2009-10-01,73.87723541259766
2009-10-02,73.87723541259766
2009-10-05,73.90948486328125
2009-10-06,73.87723541259766
2009-10-07,73.90948486328125
2009-10-08,73.87723541259766
2009-10-09,73.89337158203125
2009-10-12,73.89337158203125
2009-10-13,73.89337158203125
2009-10-14,73.87723541259766
2009-10-15,73.87723541259766
2009-10-16,73.90948486328125
2009-10-19,73.89337158203125
2009-10-20,73.87723541259766
2009-10-21,73.87723541259766
2009-10-22,73.87723541259766
2009-10-23,73.87723541259766
2009-10-26,73.87723541259766
2009-10-27,73.87723541259766
2009-10-28,73.87723541259766
2009-10-29,73.89337158203125
2009-10-30,73.9255142211914
2009-11-02,73.92716979980469
2009-11-03,73.92716979980469
2009-11-04,73.91109466552734
2009-11-05,73.91109466552734
2009-11-06,73.92716979980469
2009-11-09,73.92716979980469
2009-11-10,73.87882232666016
2009-11-11,73.87882232666016
2009-11-12,73.87882232666016
2009-11-13,73.87882232666016
2009-11-16,73.87882232666016
2009-11-17,73.87882232666016
2009-11-18,73.87882232666016
2009-11-19,73.87882232666016
2009-11-20,73.87882232666016
2009-11-23,73.87882232666016
2009-11-24,73.87882232666016
2009-11-25,73.87882232666016
2009-11-27,73.89496612548828
2009-11-30,73.89496612548828
2009-12-01,73.89496612548828
2009-12-02,73.87882232666016
2009-12-03,73.87882232666016
2009-12-04,73.91109466552734
2009-12-07,73.87882232666016
2009-12-08,73.87882232666016
2009-12-09,73.91109466552734
2009-12-10,73.87882232666016
2009-12-11,73.87882232666016
2009-12-14,73.86273193359375
2009-12-15,73.86273193359375
2009-12-16,73.87882232666016
2009-12-17,73.87882232666016
2009-12-18,73.87882232666016
2009-12-21,73.87882232666016
2009-12-22,73.87882232666016
2009-12-23,73.87882232666016
2009-12-24,73.89496612548828
2009-12-28,73.87882232666016
2009-12-29,73.88530731201172
2009-12-30,73.9013900756836
2009-12-31,73.91754150390625
2010-01-04,73.88530731201172
2010-01-05,73.869140625
2010-01-06,73.869140625
2010-01-07,73.869140625
2010-01-08,73.869140625
2010-01-11,73.869140625
2010-01-12,73.869140625
2010-01-13,73.9013900756836
2010-01-14,73.88530731201172
2010-01-15,73.88530731201172
2010-01-19,73.88530731201172
2010-01-20,73.88530731201172
2010-01-21,73.88530731201172
2010-01-22,73.88530731201172
2010-01-25,73.9013900756836
2010-01-26,73.9013900756836
2010-01-27,73.91754150390625
2010-01-28,73.9013900756836
2010-01-29,73.91754150390625
2010-02-01,73.9013900756836
2010-02-02,73.88530731201172
2010-02-03,73.91754150390625
2010-02-04,73.91754150390625
2010-02-05,73.91754150390625
2010-02-08,73.91754150390625
2010-02-09,73.91754150390625
2010-02-10,73.91754150390625
2010-02-11,73.91754150390625
2010-02-12,73.91754150390625
2010-02-16,73.91754150390625
2010-02-17,73.869140625
2010-02-18,73.9013900756836
2010-02-19,73.869140625
2010-02-22,73.9013900756836
2010-02-23,73.869140625
2010-02-24,73.9013900756836
2010-02-25,73.9013900756836
2010-02-26,73.9013900756836
2010-03-01,73.869140625
2010-03-02,73.88530731201172
2010-03-03,73.869140625
2010-03-04,73.869140625
2010-03-05,73.869140625
2010-03-08,73.869140625
2010-03-09,73.869140625
2010-03-10,73.88530731201172
2010-03-11,73.869140625
2010-03-12,73.869140625
2010-03-15,73.869140625
2010-03-16,73.869140625
2010-03-17,73.869140625
2010-03-18,73.869140625
2010-03-19,73.869140625
2010-03-22,73.88530731201172
2010-03-23,73.88530731201172
2010-03-24,73.869140625
2010-03-25,73.9013900756836
2010-03-26,73.9013900756836
2010-03-29,73.869140625
2010-03-30,73.869140625
2010-03-31,73.9013900756836
2010-04-01,73.9013900756836
2010-04-05,73.869140625
2010-04-06,73.869140625
2010-04-07,73.869140625
2010-04-08,73.869140625
2010-04-09,73.869140625
2010-04-12,73.869140625
2010-04-13,73.869140625
2010-04-14,73.869140625
2010-04-15,73.869140625
2010-04-16,73.869140625
2010-04-19,73.88530731201172
2010-04-20,73.869140625
2010-04-21,73.869140625
2010-04-22,73.869140625
2010-04-23,73.869140625
2010-04-26,73.88530731201172
2010-04-27,73.869140625
2010-04-28,73.88530731201172
2010-04-29,73.88530731201172
2010-04-30,73.869140625
2010-05-03,73.88530731201172
2010-05-04,73.869140625
2010-05-05,73.88530731201172
2010-05-06,73.9013900756836
2010-05-07,73.9013900756836
2010-05-10,73.9013900756836
2010-05-11,73.9013900756836
2010-05-12,73.9013900756836
2010-05-13,73.88530731201172
2010-05-14,73.9013900756836
2010-05-17,73.9013900756836
2010-05-18,73.88530731201172
2010-05-19,73.9013900756836
2010-05-20,73.9013900756836
2010-05-21,73.9013900756836
2010-05-24,73.9013900756836
2010-05-25,73.9013900756836
2010-05-26,73.91754150390625
2010-05-27,73.88530731201172
2010-05-28,73.9013900756836
2010-06-01,73.9013900756836
2010-06-02,73.91754150390625
2010-06-03,73.88530731201172
2010-06-04,73.91754150390625
2010-06-07,73.9013900756836
2010-06-08,73.91754150390625
2010-06-09,73.91754150390625
2010-06-10,73.91754150390625
2010-06-11,73.91754150390625
2010-06-14,73.88530731201172
2010-06-15,73.88530731201172
2010-06-16,73.88530731201172
2010-06-17,73.88530731201172
2010-06-18,73.9013900756836
2010-06-21,73.88530731201172
2010-06-22,73.9013900756836
2010-06-23,73.9013900756836
2010-06-24,73.9013900756836
2010-06-25,73.9013900756836
2010-06-28,73.9013900756836
2010-06-29,73.9013900756836
2010-06-30,73.91754150390625
2010-07-01,73.9013900756836
2010-07-02,73.9013900756836
2010-07-06,73.88530731201172
2010-07-07,73.88530731201172
2010-07-08,73.9013900756836
2010-07-09,73.88530731201172
2010-07-12,73.9013900756836
2010-07-13,73.9013900756836
2010-07-14,73.9013900756836
2010-07-15,73.9013900756836
2010-07-16,73.9013900756836
2010-07-19,73.88530731201172
2010-07-20,73.88530731201172
2010-07-21,73.88530731201172
2010-07-22,73.88530731201172
2010-07-23,73.9013900756836
2010-07-26,73.869140625
2010-07-27,73.869140625
2010-07-28,73.88530731201172
2010-07-29,73.869140625
2010-07-30,73.88530731201172
2010-08-02,73.869140625
2010-08-03,73.869140625
2010-08-04,73.869140625
2010-08-05,73.869140625
2010-08-06,73.869140625
2010-08-09,73.869140625
2010-08-10,73.88530731201172
2010-08-11,73.9013900756836
2010-08-12,73.9013900756836
2010-08-13,73.9013900756836
2010-08-16,73.88530731201172
2010-08-17,73.9013900756836
2010-08-18,73.88530731201172
2010-08-19,73.88530731201172
2010-08-20,73.9013900756836
2010-08-23,73.88530731201172
2010-08-24,73.88530731201172
2010-08-25,73.9013900756836
2010-08-26,73.88530731201172
2010-08-27,73.88530731201172
2010-08-30,73.9013900756836
2010-08-31,73.88530731201172
2010-09-01,73.88530731201172
2010-09-02,73.9013900756836
2010-09-03,73.9013900756836
2010-09-07,73.88530731201172
2010-09-08,73.88530731201172
2010-09-09,73.88530731201172
2010-09-10,73.88530731201172
2010-09-13,73.88530731201172
2010-09-14,73.9013900756836
2010-09-15,73.9013900756836
2010-09-16,73.9013900756836
2010-09-17,73.88530731201172
2010-09-20,73.88530731201172
2010-09-21,73.88530731201172
2010-09-22,73.88530731201172
2010-09-23,73.88530731201172
2010-09-24,73.9013900756836
2010-09-27,73.9013900756836
2010-09-28,73.88530731201172
2010-09-29,73.88530731201172
2010-09-30,73.88530731201172
2010-10-01,73.88530731201172
2010-10-04,73.9013900756836
2010-10-05,73.88530731201172
2010-10-06,73.88530731201172
2010-10-07,73.88530731201172
2010-10-08,73.88530731201172
2010-10-11,73.88530731201172
2010-10-12,73.88530731201172
2010-10-13,73.88530731201172
2010-10-14,73.9013900756836
2010-10-15,73.88530731201172
2010-10-18,73.9013900756836
2010-10-19,73.88530731201172
2010-10-20,73.88530731201172
2010-10-21,73.88530731201172
2010-10-22,73.9013900756836
2010-10-25,73.88530731201172
2010-10-26,73.9013900756836
2010-10-27,73.9013900756836
2010-10-28,73.88530731201172
2010-10-29,73.9013900756836
2010-11-01,73.9013900756836
2010-11-02,73.869140625
2010-11-03,73.88530731201172
2010-11-04,73.88530731201172
2010-11-05,73.88530731201172
2010-11-08,73.88530731201172
2010-11-09,73.88530731201172
2010-11-10,73.88530731201172
2010-11-11,73.869140625
2010-11-12,73.9013900756836
2010-11-15,73.9013900756836
2010-11-16,73.9013900756836
2010-11-17,73.9013900756836
2010-11-18,73.88530731201172
2010-11-19,73.88530731201172
2010-11-22,73.88530731201172
2010-11-23,73.88530731201172
2010-11-24,73.9013900756836
2010-11-26,73.9013900756836
2010-11-29,73.9013900756836
2010-11-30,73.9013900756836
2010-12-01,73.88530731201172
2010-12-02,73.88530731201172
2010-12-03,73.9013900756836
2010-12-06,73.88530731201172
2010-12-07,73.88530731201172
2010-12-08,73.88530731201172
2010-12-09,73.9013900756836
2010-12-10,73.9013900756836
2010-12-13,73.9013900756836
2010-12-14,73.9013900756836
2010-12-15,73.88530731201172
2010-12-16,73.88530731201172
2010-12-17,73.9013900756836
2010-12-20,73.9013900756836
2010-12-21,73.9013900756836
2010-12-22,73.88530731201172
2010-12-23,73.88530731201172
2010-12-27,73.88530731201172
2010-12-28,73.9013900756836
2010-12-29,73.88530731201172
2010-12-30,73.9013900756836
2010-12-31,73.88530731201172
2011-01-03,73.9013900756836
2011-01-04,73.9013900756836
2011-01-05,73.9013900756836
2011-01-06,73.9013900756836
2011-01-07,73.88530731201172
2011-01-10,73.9013900756836
2011-01-11,73.9013900756836
2011-01-12,73.88530731201172
2011-01-13,73.88530731201172
2011-01-14,73.88530731201172
2011-01-18,73.88530731201172
2011-01-19,73.9013900756836
2011-01-20,73.9013900756836
2011-01-21,73.88530731201172
2011-01-24,73.88530731201172
2011-01-25,73.9013900756836
2011-01-26,73.88530731201172
2011-01-27,73.9013900756836
2011-01-28,73.88530731201172
2011-01-31,73.88530731201172
2011-02-01,73.88530731201172
2011-02-02,73.88530731201172
2011-02-03,73.88530731201172
2011-02-04,73.9013900756836
2011-02-07,73.88530731201172
2011-02-08,73.88530731201172
2011-02-09,73.9013900756836
2011-02-10,73.88530731201172
2011-02-11,73.88530731201172
2011-02-14,73.88530731201172
2011-02-15,73.9013900756836
2011-02-16,73.9013900756836
2011-02-17,73.9013900756836
