Date,SPY,EFA,IEF,GSG,VNQ,TLT,BTC,GLD,BIL
1884-01-31,0.0016945901025682047,,,,,,,,
1884-02-29,0.0017492962473369244,,,,,,,,
1884-03-31,0.0017516253541825328,,,,,,,,
1884-04-30,0.001681210565769978,,,,,,,,
1884-05-31,0.0015538931984349965,,,,,,,,
1884-06-30,0.0014993120036512582,,,,,,,,
1884-07-31,0.0015082288760496548,,,,,,,,
1884-08-31,0.0016118407054325353,,,,,,,,
1884-09-30,0.0015697594211926036,,,,,,,,
1884-10-31,0.0015273890266485398,,,,,,,,
1884-11-30,0.00150536400808296,,,,,,,,
1884-12-31,0.0015108433023652541,,,,,,,,
1885-01-31,0.001484856101323419,,,,,,,,
1885-02-28,0.0015390877855429414,,,,,,,,
1885-03-31,0.001551194454336543,,,,,,,,
1885-04-30,0.0015561142434449505,,,,,,,,
1885-05-31,0.0015466422437022424,,,,,,,,
1885-06-30,0.0015476864658960994,,,,,,,,
1885-07-31,0.0016133491637864046,,,,,,,,
1885-08-31,0.0017117206571754964,,,,,,,,
1885-09-30,0.0016977137427391256,,,,,,,,
1885-10-31,0.001803948636565688,,,,,,,,
1885-11-30,0.001928788970903088,,,,,,,,
1885-12-31,0.0019214271809378084,,,,,,,,
1886-01-31,0.001928764938906038,,,,,,,,
1886-02-28,0.001973172897042677,,,,,,,,
1886-03-31,0.0019395110638148268,,,,,,,,
1886-04-30,0.001920617336094588,,,,,,,,
1886-05-31,0.0018903482318214694,,,,,,,,
1886-06-30,0.0019841752771924226,,,,,,,,
1886-07-31,0.002021600602301752,,,,,,,,
1886-08-31,0.0020439374557358774,,,,,,,,
1886-09-30,0.0021043611188826315,,,,,,,,
1886-10-31,0.0021649362930745452,,,,,,,,
1886-11-30,0.0022256598822860472,,,,,,,,
1886-12-31,0.002175047582141949,,,,,,,,
1887-01-31,0.002159059311277357,,,,,,,,
1887-02-28,0.0021508370871976715,,,,,,,,
1887-03-31,0.002208668334089456,,,,,,,,
1887-04-30,0.0022667741000803455,,,,,,,,
1887-05-31,0.002313428610114327,,,,,,,,
1887-06-30,0.002254449250774548,,,,,,,,
1887-07-31,0.0022071536858495585,,,,,,,,
1887-08-31,0.0021597729269404444,,,,,,,,
1887-09-30,0.002140041056545232,,,,,,,,
1887-10-31,0.0020765624533345115,,,,,,,,
1887-11-30,0.002124732712167872,,,,,,,,
1887-12-31,0.002121057859992739,,,,,,,,
1888-01-31,0.0021454849067895874,,,,,,,,
1888-02-29,0.002141670037989537,,,,,,,,
1888-03-31,0.0020688275674739516,,,,,,,,
1888-04-30,0.002085229541938521,,,,,,,,
1888-05-31,0.002122085633368503,,,,,,,,
1888-06-30,0.00206462103207806,,,,,,,,
1888-07-31,0.00212637765220424,,,,,,,,
1888-08-31,0.0021800438663933832,,,,,,,,
1888-09-30,0.002242157814650147,,,,,,,,
1888-10-31,0.0022377575452090658,,,,,,,,
1888-11-30,0.0021998237206537537,,,,,,,,
1888-12-31,0.002165888780942651,,,,,,,,
1889-01-31,0.0022160750365477623,,,,,,,,
1889-02-28,0.0022494959010063856,,,,,,,,
1889-03-31,0.002210854796103092,,,,,,,,
1889-04-30,0.0022146425001291705,,,,,,,,
1889-05-31,0.002282542527103852,,,,,,,,
1889-06-30,0.0023292016436118486,,,,,,,,
1889-07-31,0.00228988649941792,,,,,,,,
1889-08-31,0.0023281700892737543,,,,,,,,
1889-09-30,0.0023925705111255617,,,,,,,,
1889-10-31,0.0023571060909583774,,,,,,,,
1889-11-30,0.002343312655314991,,,,,,,,
1889-12-31,0.0023382026277177313,,,,,,,,
1890-01-31,0.0023726310498677103,,,,,,,,
1890-02-28,0.0023542556545000856,,,,,,,,
1890-03-31,0.002344667520568851,,,,,,,,
1890-04-30,0.0024016559672493435,,,,,,,,
1890-05-31,0.002512307401733003,,,,,,,,
1890-06-30,0.002502621756352656,,,,,,,,
1890-07-31,0.0024929042883620393,,,,,,,,
1890-08-31,0.0024426562175677386,,,,,,,,
1890-09-30,0.0024102981715555965,,,,,,,,
1890-10-31,0.0023098690810741127,,,,,,,,
1890-11-30,0.0021499667267084184,,,,,,,,
1890-12-31,0.002108123779090243,,,,,,,,
1891-01-31,0.00222651478842321,,,,,,,,
1891-02-28,0.002262549979558159,,,,,,,,
1891-03-31,0.002229458262170063,,,,,,,,
1891-04-30,0.002312116624627512,,,,,,,,
1891-05-31,0.002311341266939844,,,,,,,,
1891-06-30,0.0022732080271822505,,,,,,,,
1891-07-31,0.0022443046948778717,,,,,,,,
1891-08-31,0.002328211264532635,,,,,,,,
1891-09-30,0.0025257707734568043,,,,,,,,
1891-10-31,0.0025344585403448672,,,,,,,,
1891-11-30,0.0025051355365947863,,,,,,,,
1891-12-31,0.002590230616726736,,,,,,,,
1892-01-31,0.0026469547520902663,,,,,,,,
1892-02-29,0.0026606979397247573,,,,,,,,
1892-03-31,0.0026986562663105043,,,,,,,,
1892-04-30,0.00270295654444096,,,,,,,,
1892-05-31,0.002712188815223364,,,,,,,,
1892-06-30,0.0027069137621716127,,,,,,,,
1892-07-31,0.0027163480569774964,,,,,,,,
1892-08-31,0.0027651058508461977,,,,,,,,
1892-09-30,0.002705859439896127,,,,,,,,
1892-10-31,0.0027699137493560765,,,,,,,,
1892-11-30,0.0027698435517804374,,,,,,,,
1892-12-31,0.0027499523952146886,,,,,,,,
1893-01-31,0.0028098757377891794,,,,,,,,
1893-02-28,0.0027698771650095694,,,,,,,,
1893-03-31,0.0026794958887919624,,,,,,,,
1893-04-30,0.0026897269206460597,,,,,,,,
1893-05-31,0.002461961250237679,,,,,,,,
1893-06-30,0.0023553525631793506,,,,,,,,
1893-07-31,0.0021461212984292422,,,,,,,,
1893-08-31,0.0021053338695258814,,,,,,,,
1893-09-30,0.002265620470805655,,,,,,,,
1893-10-31,0.00234374635748296,,,,,,,,
1893-11-30,0.0023910205895675985,,,,,,,,
1893-12-31,0.002318208693422852,,,,,,,,
1894-01-31,0.0022817052296241138,,,,,,,,
1894-02-28,0.002324104277612094,,,,,,,,
1894-03-31,0.002403696889859083,,,,,,,,
1894-04-30,0.0024461879618200627,,,,,,,,
1894-05-31,0.0023655984689203487,,,,,,,,
1894-06-30,0.002343644998280747,,,,,,,,
1894-07-31,0.002305245761010529,,,,,,,,
1894-08-31,0.002402124844139428,,,,,,,,
1894-09-30,0.0024502399676237024,,,,,,,,
1894-10-31,0.002383546586957337,,,,,,,,
1894-11-30,0.0023933086930824914,,,,,,,,
1894-12-31,0.0023809009867243446,,,,,,,,
1895-01-31,0.0023628273643115554,,,,,,,,
1895-02-28,0.0023390462018389843,,,,,,,,
1895-03-31,0.00234858288583614,,,,,,,,
1895-04-30,0.0024589728208818155,,,,,,,,
1895-05-31,0.0026034773316009514,,,,,,,,
1895-06-30,0.002663716864942406,,,,,,,,
1895-07-31,0.0026844173454726224,,,,,,,,
1895-08-31,0.00273355109303709,,,,,,,,
1895-09-30,0.002759944984071112,,,,,,,,
1895-10-31,0.0027290864705649094,,,,,,,,
1895-11-30,0.0026463376960547806,,,,,,,,
1895-12-31,0.002499799388629816,,,,,,,,
1896-01-31,0.002479990021560966,,,,,,,,
1896-02-29,0.00259364655098391,,,,,,,,
1896-03-31,0.0025619545214985726,,,,,,,,
1896-04-30,0.0025944517642589055,,,,,,,,
1896-05-31,0.0025918005710910547,,,,,,,,
1896-06-30,0.0025537580437691694,,,,,,,,
1896-07-31,0.0023973108062035416,,,,,,,,
1896-08-31,0.002269894330247587,,,,,,,,
1896-09-30,0.0023981095994484707,,,,,,,,
1896-10-31,0.002460987714195439,,,,,,,,
1896-11-30,0.0026380987974967242,,,,,,,,
1896-12-31,0.002550764476575028,,,,,,,,
1897-01-31,0.0025598311749514798,,,,,,,,
1897-02-28,0.00254466629832262,,,,,,,,
1897-03-31,0.00255988559436522,,,,,,,,
1897-04-30,0.00248962620454374,,,,,,,,
1897-05-31,0.002511088499410496,,,,,,,,
1897-06-30,0.0026372583872485227,,,,,,,,
1897-07-31,0.002763871494833054,,,,,,,,
1897-08-31,0.0029528806441433864,,,,,,,,
1897-09-30,0.0031051871194728875,,,,,,,,
1897-10-31,0.0030147750447091183,,,,,,,,
1897-11-30,0.0029178268845576837,,,,,,,,
1897-12-31,0.002989988194605884,,,,,,,,
1898-01-31,0.003081350693527727,,,,,,,,
1898-02-28,0.00308468145682862,,,,,,,,
1898-03-31,0.002955097388099766,,,,,,,,
1898-04-30,0.002914144398669344,,,,,,,,
1898-05-31,0.003115450985567212,,,,,,,,
1898-06-30,0.0032471273020345456,,,,,,,,
1898-07-31,0.00327021335039239,,,,,,,,
1898-08-31,0.0034028941030092782,,,,,,,,
1898-09-30,0.0034069297933591474,,,,,,,,
1898-10-31,0.003346299181241272,,,,,,,,
1898-11-30,0.00346749693945118,,,,,,,,
1898-12-31,0.0036934491209693024,,,,,,,,
1899-01-31,0.003985482189519335,,,,,,,,
1899-02-28,0.004147266764638571,,,,,,,,
1899-03-31,0.004217510684681479,,,,,,,,
1899-04-30,0.004281393890143589,,,,,,,,
1899-05-31,0.004114245541742123,,,,,,,,
1899-06-30,0.0040328108641512804,,,,,,,,
1899-07-31,0.004183725689158194,,,,,,,,
1899-08-31,0.004301792693180656,,,,,,,,
1899-09-30,0.004266584568459683,,,,,,,,
1899-10-31,0.004258117262349854,,,,,,,,
1899-11-30,0.004350421244855997,,,,,,,,
1899-12-31,0.004065892920405275,,,,,,,,
1900-01-31,0.0041321662996103865,,,,,,,,
1900-02-28,0.004219382104704622,,,,,,,,
1900-03-31,0.004266518921695586,,,,,,,,
1900-04-30,0.004334674176035771,,,,,,,,
1900-05-31,0.004143664775731356,,,,,,,,
1900-06-30,0.004034756367925504,,,,,,,,
1900-07-31,0.004049817851807478,,,,,,,,
1900-08-31,0.004120655109454281,,,,,,,,
1900-09-30,0.00403957740475437,,,,,,,,
1900-10-31,0.0042023793389546,,,,,,,,
1900-11-30,0.004548061749220104,,,,,,,,
1900-12-31,0.004839334222356885,,,,,,,,
1901-01-31,0.004997927493445454,,,,,,,,
1901-02-28,0.005143040586262571,,,,,,,,
1901-03-31,0.005345510862216011,,,,,,,,
1901-04-30,0.005812127931676672,,,,,,,,
1901-05-31,0.005537723853231614,,,,,,,,
1901-06-30,0.00610785389633599,,,,,,,,
1901-07-31,0.00571693328269432,,,,,,,,
1901-08-31,0.005815057149136361,,,,,,,,
1901-09-30,0.0058051122441860345,,,,,,,,
1901-10-31,0.005758955554852834,,,,,,,,
1901-11-30,0.005902037570076279,,,,,,,,
1901-12-31,0.005826557716663588,,,,,,,,
1902-01-31,0.005970743643891044,,,,,,,,
1902-02-28,0.006041928094743961,,,,,,,,
1902-03-31,0.006069131525573472,,,,,,,,
1902-04-30,0.006296310714070877,,,,,,,,
1902-05-31,0.006301520515192388,,,,,,,,
1902-06-30,0.006284450793544654,,,,,,,,
1902-07-31,0.006446718152619354,,,,,,,,
1902-08-31,0.006639538742945807,,,,,,,,
1902-09-30,0.0066750987489539405,,,,,,,,
1902-10-31,0.006484544164422835,,,,,,,,
1902-11-30,0.006255605201449414,,,,,,,,
1902-12-31,0.006132239200814033,,,,,,,,
1903-01-31,0.006465620987676508,,,,,,,,
1903-02-28,0.006448635358072358,,,,,,,,
1903-03-31,0.006217003340900218,,,,,,,,
1903-04-30,0.005984680030204219,,,,,,,,
1903-05-31,0.0058906175914929335,,,,,,,,
1903-06-30,0.005587044097194504,,,,,,,,
1903-07-31,0.00535241548000696,,,,,,,,
1903-08-31,0.005202866907830172,,,,,,,,
1903-09-30,0.005099868976962492,,,,,,,,
1903-10-31,0.004957113370990925,,,,,,,,
1903-11-30,0.0049959348539003225,,,,,,,,
1903-12-31,0.00524984184023841,,,,,,,,
1904-01-31,0.005360824988324728,,,,,,,,
1904-02-29,0.005239330343161436,,,,,,,,
1904-03-31,0.005246047433344976,,,,,,,,
1904-04-30,0.005398294800150912,,,,,,,,
1904-05-31,0.005307056301062519,,,,,,,,
